case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,final_label,final_error_type,final_severity,adjudicator_id,adjudication_notes
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL003,Causal identification limitation,The observed route–spending association cannot be interpreted as a causal effect of route length on spending because route length is endogenously chosen.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL004,Diagnostic prediction,"Nonparametric bounds on the causal effect of route length are expected to span zero (include both positive and negative values) under the packet's available covariate set, meaning the data cannot distinguish between positive, zero, and negative causal effects.",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL005,Design feasibility assessment,The prompt-exposure quasi-experimental analysis is not defensible under the packet constraints because it requires quasi-random prompt assignment that the packet does not confirm.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL006,Descriptive classification,"Shopper trajectories can be clustered into behavioral segments that differ in spending profiles, category mix, and prompt-exposure patterns.",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL007,Interpretive constraint,"Segment-level spending differences do not imply that shifting shoppers across segments (e.g., making efficient routers walk longer routes) would increase spending.",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_160120_09_openclaw_deepseekv4pro_researchagentv2search_CL008,Design requirement,"To recover a credible causal estimate of route length on unplanned spending, the researcher needs at minimum: (a) reinstatement of pre-trip basket data AND (b) an exogenous source of route-length variation (experiment, natural experiment, or valid IV).",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL001,Definitional,Unplanned spending is unobservable without pre-trip planned basket data,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL002,Descriptive,"The conditional association between route length and total spending is positive, controlling for demographics and store familiarity",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL003,Descriptive with strong caveats,"The OLS coefficient on route length in a spending regression is an upper bound on the true causal effect of route length on total spending, under maintained measurement-quality assumptions",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL004,Descriptive,"The route-length/spending correlation can be decomposed into TSP-path, order-deviation, and travel-deviation components that reveal whether the correlation is driven by browsing or planning",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL005,Methodological,No prompt-based instrument satisfies the exclusion restriction in this retail context,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL006,Methodological,The perturbation (removing pre-trip planned basket) is fatal to causal identification of the effect of route length on unplanned spending,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C019,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_015603_09_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL007,Methodological,The bundled descriptive design provides operationally useful information to the retailer despite lacking causal interpretation,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL001,Causal,"Salient terminal-digit pricing increases purchase probability relative to round-number pricing, holding the absolute price level essentially constant.",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL002,Mechanism / Causal,The format effect is not fully explained by generic discount signaling.,partially_supported,Overclaim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL003,Heterogeneity / Mechanism,The format effect is larger for customers with low product familiarity.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL004,Design validity,Managerial selection does not explain observed format-demand associations.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL005,External validity / Mechanism,The format effect generalizes across multiple salient endings (not specific to .99).,unsupported,Unsupported Claim,major,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C020,level1,level1,openclaw,benchmark_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated,RUN_20260529_115127_10_openclaw_deepseekv4pro_isolated_CL006,Design validity,The format effect is not driven by novelty or experimenter effects.,unsupported,Unsupported Claim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL001,Causal (randomized),"Salient terminal-digit format causes higher demand than alternative format (familiar items, no promotional cue)",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL002,Causal (randomized interaction),The format effect differs when explicit promotional cues are present,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL003,Descriptive / correlational (NewItem not randomized),The format effect is larger for newer or less familiar items,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL004,Design-based,The format effect is not driven by manager selection into pricing format,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL005,Suggestive,The format effect is not a generic visual-salience artifact,partially_supported,Overclaim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL006,Descriptive,The format effect is not driven by a specific product category,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL007,Cannot be claimed,The format effect is attributable to true digit-ending processing rather than implicit bargain association,unsupported,Unsupported Claim,major,codex_adjudication_pass,The second-pass label is adopted because the gold explicitly warns against a pure digit-processing interpretation at this strength.
C020,level2,level2,openclaw,benchmark_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated,RUN_20260528_001055_31_openclaw_deepseekv4pro_isolated_CL008,Cannot be claimed,"The estimated ATE generalizes to other retailers, channels, or product assortments",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level3,level3,openclaw,benchmark_isolated,RUN_20260528_001414_32_openclaw_deepseekv4pro_isolated,RUN_20260528_001414_32_openclaw_deepseekv4pro_isolated_CL001,Causal (experimental),"Terminal-digit pricing format increases demand relative to alternative endings, on average",supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C020,level3,level3,openclaw,benchmark_isolated,RUN_20260528_001414_32_openclaw_deepseekv4pro_isolated,RUN_20260528_001414_32_openclaw_deepseekv4pro_isolated_CL002,Causal (experimental),The format effect operates independently of explicit markdown signaling,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
